name,id
"Population: White Alone Not Hispanic or Latino, Institutionalized Group Quarters",Count_Person_WhiteAloneNotHispanicOrLatino_ResidesInInstitutionalizedGroupQuarters
"Population: White Alone Not Hispanic or Latino, Juvenile Facilities",Count_Person_WhiteAloneNotHispanicOrLatino_ResidesInJuvenileFacilities
"Population: White Alone Not Hispanic or Latino, Military Quarters or Military Ships",Count_Person_WhiteAloneNotHispanicOrLatino_ResidesInMilitaryQuartersOrMilitaryShips
"Population: White Alone Not Hispanic or Latino, Noninstitutionalized Group Quarters",Count_Person_WhiteAloneNotHispanicOrLatino_ResidesInNoninstitutionalizedGroupQuarters
"Population: White Alone Not Hispanic or Latino, Nursing Facilities",Count_Person_WhiteAloneNotHispanicOrLatino_ResidesInNursingFacilities
Population: White Alone or In Combination With One or More Other Races,Count_Person_WhiteAloneOrInCombinationWithOneOrMoreOtherRaces
"Population: White Alone, Adult Correctional Facilities",Count_Person_WhiteAlone_ResidesInAdultCorrectionalFacilities
"Population: White Alone, College or University Student Housing",Count_Person_WhiteAlone_ResidesInCollegeOrUniversityStudentHousing
"Population: White Alone, Group Quarters",Count_Person_WhiteAlone_ResidesInGroupQuarters
"Population: White Alone, Institutionalized Group Quarters",Count_Person_WhiteAlone_ResidesInInstitutionalizedGroupQuarters
"Population: White Alone, Juvenile Facilities",Count_Person_WhiteAlone_ResidesInJuvenileFacilities
"Population: White Alone, Military Quarters or Military Ships",Count_Person_WhiteAlone_ResidesInMilitaryQuartersOrMilitaryShips
"Population: White Alone, Noninstitutionalized Group Quarters",Count_Person_WhiteAlone_ResidesInNoninstitutionalizedGroupQuarters
"Population: White Alone, Nursing Facilities",Count_Person_WhiteAlone_ResidesInNursingFacilities
Population: With Disability,Count_Person_WithDisability
"Population: With Disability, American Indian or Alaska Native Alone",Count_Person_WithDisability_AmericanIndianOrAlaskaNativeAlone
"Population: With Disability, Asian Alone",Count_Person_WithDisability_AsianAlone
"Population: With Disability, Black or African American Alone",Count_Person_WithDisability_BlackOrAfricanAmericanAlone
"Population: With Disability, Female",Count_Person_WithDisability_Female
"Population: With Disability, Hispanic or Latino",Count_Person_WithDisability_HispanicOrLatino
"Population: With Disability, Male",Count_Person_WithDisability_Male
"Population: With Disability, Native Hawaiian or Other Pacific Islander Alone",Count_Person_WithDisability_NativeHawaiianOrOtherPacificIslanderAlone
"Population: With Disability, One Race",Count_Person_WithDisability_OneRace
"Population: With Disability, Adult Correctional Facilities",Count_Person_WithDisability_ResidesInAdultCorrectionalFacilities
"Population: With Disability, College or University Student Housing",Count_Person_WithDisability_ResidesInCollegeOrUniversityStudentHousing
"Population: With Disability, Group Quarters",Count_Person_WithDisability_ResidesInGroupQuarters
"Population: With Disability, Institutionalized Group Quarters",Count_Person_WithDisability_ResidesInInstitutionalizedGroupQuarters
"Population: With Disability, Juvenile Facilities",Count_Person_WithDisability_ResidesInJuvenileFacilities
"Population: With Disability, Military Quarters or Military Ships",Count_Person_WithDisability_ResidesInMilitaryQuartersOrMilitaryShips
"Population: With Disability, Noninstitutionalized Group Quarters",Count_Person_WithDisability_ResidesInNoninstitutionalizedGroupQuarters
"Population: With Disability, Nursing Facilities",Count_Person_WithDisability_ResidesInNursingFacilities
"Population: With Disability, Some Other Race Alone",Count_Person_WithDisability_SomeOtherRaceAlone
"Population: With Disability, Two or More Races",Count_Person_WithDisability_TwoOrMoreRaces
"Population: With Disability, White Alone",Count_Person_WithDisability_WhiteAlone
"Population: With Disability, White Alone Not Hispanic or Latino",Count_Person_WithDisability_WhiteAloneNotHispanicOrLatino
Population: With Food Stamps in The Past 12 Months,Count_Person_WithFoodStampsInThePast12Months
"Population: With Food Stamps in The Past 12 Months, Adult Correctional Facilities",Count_Person_WithFoodStampsInThePast12Months_ResidesInAdultCorrectionalFacilities
"Population: With Food Stamps in The Past 12 Months, College or University Student Housing",Count_Person_WithFoodStampsInThePast12Months_ResidesInCollegeOrUniversityStudentHousing
"Population: With Food Stamps in The Past 12 Months, Group Quarters",Count_Person_WithFoodStampsInThePast12Months_ResidesInGroupQuarters
"Population: With Food Stamps in The Past 12 Months, Institutionalized Group Quarters",Count_Person_WithFoodStampsInThePast12Months_ResidesInInstitutionalizedGroupQuarters
"Population: With Food Stamps in The Past 12 Months, Juvenile Facilities",Count_Person_WithFoodStampsInThePast12Months_ResidesInJuvenileFacilities
"Population: With Food Stamps in The Past 12 Months, Noninstitutionalized Group Quarters",Count_Person_WithFoodStampsInThePast12Months_ResidesInNoninstitutionalizedGroupQuarters
"Population: With Food Stamps in The Past 12 Months, Nursing Facilities",Count_Person_WithFoodStampsInThePast12Months_ResidesInNursingFacilities
Population: With One Type of Health Insurance,Count_Person_WithOneTypeOfHealthInsurance
Population: With Public Health Insurance Coverage,Count_Person_WithPublicCoverage
"Population: Within EU28 And Not A Citizen, Female",Count_Person_WithinEU28AndNotACitizen_Female
"Population: Within EU28 And Not A Citizen, Male",Count_Person_WithinEU28AndNotACitizen_Male
"Population: Female, Worker",Count_Person_Workers_Female
"Population: Male, Worker",Count_Person_Workers_Male
Number of annual pregnancies,Count_PregnancyEvent
Total number of pregnant women registered for Antenatal Care,Count_PregnantWomen_RegisteredForAntenatalCare
Number of pregnant women registered for Antenatal Care within first trimester,Count_PregnantWomen_RegisteredForAntenatalCareWithinFirstTrimester
Number of Major Surgeries,Count_SurgicalProcedure_Major
Number of Minor Surgeries,Count_SurgicalProcedure_Minor
Fertility Rate,FertilityRate_Person_Female
Population Growth Rate,GrowthRate_Count_Person
Population Change,IncrementalCount_Person
Life Expectancy,LifeExpectancy_Person
"Life expectancy at birth, female (years)",LifeExpectancy_Person_Female
Life Expectancy: Male,LifeExpectancy_Person_Male
"Mean Earnings: Female, With Earnings",Mean_Earnings_Person_Female
"Mean Earnings: Male, With Earnings",Mean_Earnings_Person_Male
Mean Income of Household: With Income,Mean_Income_Household
"Mean Income of Household: Family Household, With Income",Mean_Income_Household_FamilyHousehold
"Mean Income of Household: Married Couple Family Household, With Income",Mean_Income_Household_MarriedCoupleFamilyHousehold
"Mean Income of Household: Nonfamily Household, With Income",Mean_Income_Household_NonfamilyHousehold
Mean Wages Daily,Mean_WagesDaily_Worker
Mean Wages Daily: Female,Mean_WagesDaily_Worker_Female
Mean Wages Daily: Male,Mean_WagesDaily_Worker_Male
"Mean Wages Daily: Female, Rural",Mean_WagesDaily_Worker_Rural_Female
"Mean Wages Daily: Male, Rural",Mean_WagesDaily_Worker_Rural_Male
"Mean Wages Daily: Female, Urban",Mean_WagesDaily_Worker_Urban_Female
"Mean Wages Daily: Male, Urban",Mean_WagesDaily_Worker_Urban_Male
Mean Monthly Wages,Mean_WagesMonthly_Worker
Mean Wages Monthly: Female,Mean_WagesMonthly_Worker_Female
Mean Wages Monthly: Male,Mean_WagesMonthly_Worker_Male
"Mean Wages Monthly: Female, Rural",Mean_WagesMonthly_Worker_Rural_Female
"Mean Wages Monthly: Male, Rural",Mean_WagesMonthly_Worker_Rural_Male
"Mean Wages Monthly: Female, Urban",Mean_WagesMonthly_Worker_Urban_Female
"Mean Wages Monthly: Male, Urban",Mean_WagesMonthly_Worker_Urban_Male
Median Age,Median_Age_Person
Median Age: American Indian or Alaska Native Alone,Median_Age_Person_AmericanIndianOrAlaskaNativeAlone
Median Age: Asian Alone,Median_Age_Person_AsianAlone
Median Age: Black or African American Alone,Median_Age_Person_BlackOrAfricanAmericanAlone
Median Age: Female,Median_Age_Person_Female
"Median Age: Female, American Indian or Alaska Native Alone",Median_Age_Person_Female_AmericanIndianOrAlaskaNativeAlone
"Median Age: Female, Asian Alone",Median_Age_Person_Female_AsianAlone
"Median Age: Female, Black or African American Alone",Median_Age_Person_Female_BlackOrAfricanAmericanAlone
"Median Age: Female, Divorced in The Past 12 Months",Median_Age_Person_Female_DivorcedInThePast12Months
"Median Age: Female, Foreign Born",Median_Age_Person_Female_ForeignBorn
"Median Age: Female, Hispanic or Latino",Median_Age_Person_Female_HispanicOrLatino
"Median Age: Female, Married in The Past 12 Months",Median_Age_Person_Female_MarriedInThePast12Months
"Median Age: Female, Native",Median_Age_Person_Female_Native
"Median Age: Female, Native Hawaiian or Other Pacific Islander Alone",Median_Age_Person_Female_NativeHawaiianOrOtherPacificIslanderAlone
"Median Age: Female, Some Other Race Alone",Median_Age_Person_Female_SomeOtherRaceAlone
"Median Age: Female, Two or More Races",Median_Age_Person_Female_TwoOrMoreRaces
"Median Age: Female, White Alone",Median_Age_Person_Female_WhiteAlone
"Median Age: Female, White Alone Not Hispanic or Latino",Median_Age_Person_Female_WhiteAloneNotHispanicOrLatino
Median Age: Hispanic or Latino,Median_Age_Person_HispanicOrLatino
Median Age: Male,Median_Age_Person_Male
"Median Age: Male, American Indian or Alaska Native Alone",Median_Age_Person_Male_AmericanIndianOrAlaskaNativeAlone
"Median Age: Male, Asian Alone",Median_Age_Person_Male_AsianAlone
"Median Age: Male, Black or African American Alone",Median_Age_Person_Male_BlackOrAfricanAmericanAlone
"Median Age: Male, Divorced in The Past 12 Months",Median_Age_Person_Male_DivorcedInThePast12Months
"Median Age: Male, Foreign Born",Median_Age_Person_Male_ForeignBorn
"Median Age: Male, Hispanic or Latino",Median_Age_Person_Male_HispanicOrLatino
"Median Age: Male, Married in The Past 12 Months",Median_Age_Person_Male_MarriedInThePast12Months
"Median Age: Male, Native",Median_Age_Person_Male_Native
"Median Age: Male, Native Hawaiian or Other Pacific Islander Alone",Median_Age_Person_Male_NativeHawaiianOrOtherPacificIslanderAlone
"Median Age: Male, Some Other Race Alone",Median_Age_Person_Male_SomeOtherRaceAlone
"Median Age: Male, Two or More Races",Median_Age_Person_Male_TwoOrMoreRaces
"Median Age: Male, White Alone",Median_Age_Person_Male_WhiteAlone
"Median Age: Male, White Alone Not Hispanic or Latino",Median_Age_Person_Male_WhiteAloneNotHispanicOrLatino
Median Age: Native Hawaiian or Other Pacific Islander Alone,Median_Age_Person_NativeHawaiianOrOtherPacificIslanderAlone
Median Age: Some Other Race Alone,Median_Age_Person_SomeOtherRaceAlone
Median Age: Two or More Races,Median_Age_Person_TwoOrMoreRaces
Median Age: White Alone,Median_Age_Person_WhiteAlone
Median Age: White Alone Not Hispanic or Latino,Median_Age_Person_WhiteAloneNotHispanicOrLatino
Median Earnings: With Earnings,Median_Earnings_Person
"Median Earnings: Female, With Earnings",Median_Earnings_Person_Female
"Median Earnings: Male, With Earnings",Median_Earnings_Person_Male
Median Income of Household,Median_Income_Household
"Median Income of Household: Family Household, With Income",Median_Income_Household_FamilyHousehold
"Median Income of Household: Married Couple Family Household, With Income",Median_Income_Household_MarriedCoupleFamilyHousehold
Median Income of Household: No Health Insurance,Median_Income_Household_NoHealthInsurance
"Median Income of Household: Nonfamily Household, With Income",Median_Income_Household_NonfamilyHousehold
Median Income of Household: With Food Stamps in The Past 12 Months,Median_Income_Household_WithFoodStampsInThePast12Months
Median Income of Household: Without Food Stamps in The Past 12 Months,Median_Income_Household_WithoutFoodStampsInThePast12Months
"Percentage 0 Minutes, Health Enhancing Physical Activity Among Population",Percent_0Minutes_HealthEnhancingPhysicalActivity_In_Count_Person
"Percentage 0 Minutes, Non Work Related Physical Activity Among Normal Weight Population",Percent_0Minutes_NonWorkRelatedPhysicalActivity_In_Count_Person_Normalweight
"Percentage 0 Minutes, Non Work Related Physical Activity Among Obesity Population",Percent_0Minutes_NonWorkRelatedPhysicalActivity_In_Count_Person_Obesity
"Percentage 0 Minutes, Non Work Related Physical Activity Among Overweight Population",Percent_0Minutes_NonWorkRelatedPhysicalActivity_In_Count_Person_Overweight
"Percentage 0 Minutes, Non Work Related Physical Activity Among Pre Obese Population",Percent_0Minutes_NonWorkRelatedPhysicalActivity_In_Count_Person_PreObese
"Percentage 0 Minutes, Non Work Related Physical Activity Among Underweight Population",Percent_0Minutes_NonWorkRelatedPhysicalActivity_In_Count_Person_Underweight
"Percentage 150 Or More Minutes, Health Enhancing Physical Activity Among Population",Percent_150OrMoreMinutes_HealthEnhancingPhysicalActivity_In_Count_Person
"Percentage 150 Or More Minutes, Non Work Related Physical Activity Among Normal Weight Population",Percent_150OrMoreMinutes_NonWorkRelatedPhysicalActivity_In_Count_Person_Normalweight
"Percentage 150 Or More Minutes, Non Work Related Physical Activity Among Obesity Population",Percent_150OrMoreMinutes_NonWorkRelatedPhysicalActivity_In_Count_Person_Obesity
"Percentage 150 Or More Minutes, Non Work Related Physical Activity Among Overweight Population",Percent_150OrMoreMinutes_NonWorkRelatedPhysicalActivity_In_Count_Person_Overweight
"Percentage 150 Or More Minutes, Non Work Related Physical Activity Among Pre Obese Population",Percent_150OrMoreMinutes_NonWorkRelatedPhysicalActivity_In_Count_Person_PreObese
"Percentage 150 Or More Minutes, Non Work Related Physical Activity Among Underweight Population",Percent_150OrMoreMinutes_NonWorkRelatedPhysicalActivity_In_Count_Person_Underweight
"Percentage 150 To 299 Minutes, Health Enhancing Physical Activity Among Population",Percent_150To299Minutes_HealthEnhancingPhysicalActivity_In_Count_Person
"Percentage 150 To 299 Minutes, Non Work Related Physical Activity Among Normal Weight Population",Percent_150To299Minutes_NonWorkRelatedPhysicalActivity_In_Count_Person_Normalweight
"Percentage 150 To 299 Minutes, Non Work Related Physical Activity Among Obesity Population",Percent_150To299Minutes_NonWorkRelatedPhysicalActivity_In_Count_Person_Obesity
"Percentage 150 To 299 Minutes, Non Work Related Physical Activity Among Overweight Population",Percent_150To299Minutes_NonWorkRelatedPhysicalActivity_In_Count_Person_Overweight
"Percentage 150 To 299 Minutes, Non Work Related Physical Activity Among Pre Obese Population",Percent_150To299Minutes_NonWorkRelatedPhysicalActivity_In_Count_Person_PreObese
"Percentage 150 To 299 Minutes, Non Work Related Physical Activity Among Underweight Population",Percent_150To299Minutes_NonWorkRelatedPhysicalActivity_In_Count_Person_Underweight
"Percentage 1 To 149 Minutes, Health Enhancing Physical Activity Among Population",Percent_1To149Minutes_HealthEnhancingPhysicalActivity_In_Count_Person
"Percentage 1 To 149 Minutes, Non Work Related Physical Activity Among Normal Weight Population",Percent_1To149Minutes_NonWorkRelatedPhysicalActivity_In_Count_Person_Normalweight
"Percentage 1 To 149 Minutes, Non Work Related Physical Activity Among Obesity Population",Percent_1To149Minutes_NonWorkRelatedPhysicalActivity_In_Count_Person_Obesity
"Percentage 1 To 149 Minutes, Non Work Related Physical Activity Among Overweight Population",Percent_1To149Minutes_NonWorkRelatedPhysicalActivity_In_Count_Person_Overweight
"Percentage 1 To 149 Minutes, Non Work Related Physical Activity Among Pre Obese Population",Percent_1To149Minutes_NonWorkRelatedPhysicalActivity_In_Count_Person_PreObese
"Percentage 1 To 149 Minutes, Non Work Related Physical Activity Among Underweight Population",Percent_1To149Minutes_NonWorkRelatedPhysicalActivity_In_Count_Person_Underweight
"Percentage 300 Or More Minutes, Health Enhancing Physical Activity Among Population",Percent_300OrMoreMinutes_HealthEnhancingPhysicalActivity_In_Count_Person
"Percentage 300 Or More Minutes, Non Work Related Physical Activity Among Normal Weight Population",Percent_300OrMoreMinutes_NonWorkRelatedPhysicalActivity_In_Count_Person_Normalweight
"Percentage 300 Or More Minutes, Non Work Related Physical Activity Among Obesity Population",Percent_300OrMoreMinutes_NonWorkRelatedPhysicalActivity_In_Count_Person_Obesity
"Percentage 300 Or More Minutes, Non Work Related Physical Activity Among Overweight Population",Percent_300OrMoreMinutes_NonWorkRelatedPhysicalActivity_In_Count_Person_Overweight
"Percentage 300 Or More Minutes, Non Work Related Physical Activity Among Pre Obese Population",Percent_300OrMoreMinutes_NonWorkRelatedPhysicalActivity_In_Count_Person_PreObese
"Percentage 300 Or More Minutes, Non Work Related Physical Activity Among Underweight Population",Percent_300OrMoreMinutes_NonWorkRelatedPhysicalActivity_In_Count_Person_Underweight
"Percentage Aerobic Or Muscle Strengthening, Health Enhancing Physical Activity Among Population",Percent_AerobicOrMuscleStrengthening_HealthEnhancingPhysicalActivity_In_Count_Person
"Percentage Aerobic Sports, Non Work Related Physical Activity Among Population",Percent_AerobicSports_NonWorkRelatedPhysicalActivity_In_Count_Person
"Percentage Aerobic, Health Enhancing Physical Activity Among Population",Percent_Aerobic_HealthEnhancingPhysicalActivity_In_Count_Person
"Percentage At Least Once a Day, Consumption Of Fruits Among Population",Percent_AtLeastOnceADay_ConsumptionOfFruits_In_Count_Person
"Percentage At Least Once a Day, Consumption Of Fruits Among Normalweight Population",Percent_AtLeastOnceADay_ConsumptionOfFruits_In_Count_Person_Normalweight
"Percentage At Least Once a Day, Consumption Of Fruits Among Obesity Population",Percent_AtLeastOnceADay_ConsumptionOfFruits_In_Count_Person_Obesity
"Percentage At Least Once a Day, Consumption Of Fruits Among Overweight Population",Percent_AtLeastOnceADay_ConsumptionOfFruits_In_Count_Person_Overweight
"Percentage At Least Once a Day, Consumption Of Fruits Among Pre Obese Population",Percent_AtLeastOnceADay_ConsumptionOfFruits_In_Count_Person_PreObese
"Percentage At Least Once a Day, Consumption Of Fruits Among Underweight Population",Percent_AtLeastOnceADay_ConsumptionOfFruits_In_Count_Person_Underweight
"Percentage At Least Once a Day, Consumption Of Pure Fruit Or Consumption Of Vegetable Juice Among Population",Percent_AtLeastOnceADay_ConsumptionOfPureFruitOrConsumptionOfVegetableJuice_In_Count_Person
"Percentage At Least Once a Day, Consumption Of Sugar Sweetened Soft Drinks Among Population",Percent_AtLeastOnceADay_ConsumptionOfSugarSweetenedSoftDrinks_In_Count_Person
"Percentage At Least Once a Day, Consumption Of Sugar Sweetened Soft Drinks Among Normalweight Population",Percent_AtLeastOnceADay_ConsumptionOfSugarSweetenedSoftDrinks_In_Count_Person_Normalweight
"Percentage At Least Once a Day, Consumption Of Sugar Sweetened Soft Drinks Among Obesity Population",Percent_AtLeastOnceADay_ConsumptionOfSugarSweetenedSoftDrinks_In_Count_Person_Obesity
"Percentage At Least Once a Day, Consumption Of Sugar Sweetened Soft Drinks Among Overweight Population",Percent_AtLeastOnceADay_ConsumptionOfSugarSweetenedSoftDrinks_In_Count_Person_Overweight
"Percentage At Least Once a Day, Consumption Of Sugar Sweetened Soft Drinks Among Pre Obese Population",Percent_AtLeastOnceADay_ConsumptionOfSugarSweetenedSoftDrinks_In_Count_Person_PreObese
"Percentage At Least Once a Day, Consumption Of Sugar Sweetened Soft Drinks Among Underweight Population",Percent_AtLeastOnceADay_ConsumptionOfSugarSweetenedSoftDrinks_In_Count_Person_Underweight
"Percentage At Least Once a Day, Consumption Of Vegetables Among Population",Percent_AtLeastOnceADay_ConsumptionOfVegetables_In_Count_Person
"Percentage At Least Once a Day, Consumption Of Vegetables Among Normalweight Population",Percent_AtLeastOnceADay_ConsumptionOfVegetables_In_Count_Person_Normalweight
"Percentage At Least Once a Day, Consumption Of Vegetables Among Obesity Population",Percent_AtLeastOnceADay_ConsumptionOfVegetables_In_Count_Person_Obesity
"Percentage At Least Once a Day, Consumption Of Vegetables Among Overweight Population",Percent_AtLeastOnceADay_ConsumptionOfVegetables_In_Count_Person_Overweight
"Percentage At Least Once a Day, Consumption Of Vegetables Among Pre Obese Population",Percent_AtLeastOnceADay_ConsumptionOfVegetables_In_Count_Person_PreObese
"Percentage At Least Once a Day, Consumption Of Vegetables Among Underweight Population",Percent_AtLeastOnceADay_ConsumptionOfVegetables_In_Count_Person_Underweight
"Percentage At Least Once A Week, Binge Drinking Among Population",Percent_AtLeastOnceAWeek_BingeDrinking_In_Count_Person
"Percentage At Least Once A Week, Exposure To Tobacco Smoke Among Population",Percent_AtLeastOnceAWeek_ExposureToTobaccoSmoke_In_Count_Person
"Percentage At Least One Hour Per Day, Exposure To Tobacco Smoke Among Population",Percent_AtLeastOneHourPerDay_ExposureToTobaccoSmoke_In_Count_Person
"Percentage At Least Twice a Day, Consumption Of Fruits Among Population",Percent_AtLeastTwiceADay_ConsumptionOfFruits_In_Count_Person
"Percentage At Least Twice a Day, Consumption Of Vegetables Among Population",Percent_AtLeastTwiceADay_ConsumptionOfVegetables_In_Count_Person
"Percentage Cycling, Non Work Related Physical Activity Among Population",Percent_Cycling_NonWorkRelatedPhysicalActivity_In_Count_Person
"Percentage Daily, Alcohol Consumption Among Population",Percent_Daily_AlcoholConsumption_In_Count_Person
"Percentage Daily, Binge Drinking Among Population",Percent_Daily_BingeDrinking_In_Count_Person
"Percentage Daily, Tobacco Smoking Among Population",Percent_Daily_TobaccoSmoking_TobaccoProducts_In_Count_Person
"Percentage Every Month, Alcohol Consumption Among Population",Percent_EveryMonth_AlcoholConsumption_In_Count_Person
"Percentage Every Month, Binge Drinking Among Population",Percent_EveryMonth_BingeDrinking_In_Count_Person
"Percentage Every Week, Alcohol Consumption Among Population",Percent_EveryWeek_AlcoholConsumption_In_Count_Person
"Percentage Every Week, Binge Drinking Among Population",Percent_EveryWeek_BingeDrinking_In_Count_Person
"Percentage Former Smoker, Daily Among Population",Percent_FormerSmoker_Daily_TobaccoProducts_In_Count_Person
"Percentage Former Smoker, E Cigarettes Among Population",Percent_FormerSmoker_Formerly_ECigarettes_In_Count_Person
"Percentage From 1 To 3 Times a Week, Consumption Of Fruits Among Population",Percent_From1To3TimesAWeek_ConsumptionOfFruits_In_Count_Person
"Percentage From 1 To 3 Times a Week, Consumption Of Fruits Among Normalweight Population",Percent_From1To3TimesAWeek_ConsumptionOfFruits_In_Count_Person_Normalweight
"Percentage From 1 To 3 Times a Week, Consumption Of Fruits Among Obesity Population",Percent_From1To3TimesAWeek_ConsumptionOfFruits_In_Count_Person_Obesity
"Percentage From 1 To 3 Times a Week, Consumption Of Fruits Among Overweight Population",Percent_From1To3TimesAWeek_ConsumptionOfFruits_In_Count_Person_Overweight
"Percentage From 1 To 3 Times a Week, Consumption Of Fruits Among Pre Obese Population",Percent_From1To3TimesAWeek_ConsumptionOfFruits_In_Count_Person_PreObese
"Percentage From 1 To 3 Times a Week, Consumption Of Fruits Among Underweight Population",Percent_From1To3TimesAWeek_ConsumptionOfFruits_In_Count_Person_Underweight
"Percentage From 1 To 3 Times a Week, Consumption Of Pure Fruit Or Consumption Of Vegetable Juice Among Population",Percent_From1To3TimesAWeek_ConsumptionOfPureFruitOrConsumptionOfVegetableJuice_In_Count_Person
"Percentage From 1 To 3 Times a Week, Consumption Of Sugar Sweetened Soft Drinks Among Population",Percent_From1To3TimesAWeek_ConsumptionOfSugarSweetenedSoftDrinks_In_Count_Person
"Percentage From 1 To 3 Times a Week, Consumption Of Sugar Sweetened Soft Drinks Among Normalweight Population",Percent_From1To3TimesAWeek_ConsumptionOfSugarSweetenedSoftDrinks_In_Count_Person_Normalweight
"Percentage From 1 To 3 Times a Week, Consumption Of Sugar Sweetened Soft Drinks Among Obesity Population",Percent_From1To3TimesAWeek_ConsumptionOfSugarSweetenedSoftDrinks_In_Count_Person_Obesity
"Percentage From 1 To 3 Times a Week, Consumption Of Sugar Sweetened Soft Drinks Among Overweight Population",Percent_From1To3TimesAWeek_ConsumptionOfSugarSweetenedSoftDrinks_In_Count_Person_Overweight
"Percentage From 1 To 3 Times a Week, Consumption Of Sugar Sweetened Soft Drinks Among Pre Obese Population",Percent_From1To3TimesAWeek_ConsumptionOfSugarSweetenedSoftDrinks_In_Count_Person_PreObese
"Percentage From 1 To 3 Times a Week, Consumption Of Sugar Sweetened Soft Drinks Among Underweight Population",Percent_From1To3TimesAWeek_ConsumptionOfSugarSweetenedSoftDrinks_In_Count_Person_Underweight
"Percentage From 1 To 3 Times a Week, Consumption Of Vegetables Among Population",Percent_From1To3TimesAWeek_ConsumptionOfVegetables_In_Count_Person
"Percentage From 1 To 3 Times a Week, Consumption Of Vegetables Among Normalweight Population",Percent_From1To3TimesAWeek_ConsumptionOfVegetables_In_Count_Person_Normalweight
"Percentage From 1 To 3 Times a Week, Consumption Of Vegetables Among Obesity Population",Percent_From1To3TimesAWeek_ConsumptionOfVegetables_In_Count_Person_Obesity
"Percentage From 1 To 3 Times a Week, Consumption Of Vegetables Among Overweight Population",Percent_From1To3TimesAWeek_ConsumptionOfVegetables_In_Count_Person_Overweight
"Percentage From 1 To 3 Times a Week, Consumption Of Vegetables Among Pre Obese Population",Percent_From1To3TimesAWeek_ConsumptionOfVegetables_In_Count_Person_PreObese
"Percentage From 1 To 3 Times a Week, Consumption Of Vegetables Among Underweight Population",Percent_From1To3TimesAWeek_ConsumptionOfVegetables_In_Count_Person_Underweight
"Percentage From 4 To 6 Times a Week, Consumption Of Fruits Among Population",Percent_From4To6TimesAWeek_ConsumptionOfFruits_In_Count_Person
"Percentage From 4 To 6 Times a Week, Consumption Of Fruits Among Normalweight Population",Percent_From4To6TimesAWeek_ConsumptionOfFruits_In_Count_Person_Normalweight
"Percentage From 4 To 6 Times a Week, Consumption Of Fruits Among Obesity Population",Percent_From4To6TimesAWeek_ConsumptionOfFruits_In_Count_Person_Obesity
"Percentage From 4 To 6 Times a Week, Consumption Of Fruits Among Overweight Population",Percent_From4To6TimesAWeek_ConsumptionOfFruits_In_Count_Person_Overweight
"Percentage From 4 To 6 Times a Week, Consumption Of Fruits Among Pre Obese Population",Percent_From4To6TimesAWeek_ConsumptionOfFruits_In_Count_Person_PreObese
"Percentage From 4 To 6 Times a Week, Consumption Of Fruits Among Underweight Population",Percent_From4To6TimesAWeek_ConsumptionOfFruits_In_Count_Person_Underweight
"Percentage From 4 To 6 Times a Week, Consumption Of Pure Fruit Or Consumption Of Vegetable Juice Among Population",Percent_From4To6TimesAWeek_ConsumptionOfPureFruitOrConsumptionOfVegetableJuice_In_Count_Person
"Percentage From 4 To 6 Times a Week, Consumption Of Sugar Sweetened Soft Drinks Among Population",Percent_From4To6TimesAWeek_ConsumptionOfSugarSweetenedSoftDrinks_In_Count_Person
"Percentage From 4 To 6 Times a Week, Consumption Of Sugar Sweetened Soft Drinks Among Normalweight Population",Percent_From4To6TimesAWeek_ConsumptionOfSugarSweetenedSoftDrinks_In_Count_Person_Normalweight
"Percentage From 4 To 6 Times a Week, Consumption Of Sugar Sweetened Soft Drinks Among Obesity Population",Percent_From4To6TimesAWeek_ConsumptionOfSugarSweetenedSoftDrinks_In_Count_Person_Obesity
"Percentage From 4 To 6 Times a Week, Consumption Of Sugar Sweetened Soft Drinks Among Overweight Population",Percent_From4To6TimesAWeek_ConsumptionOfSugarSweetenedSoftDrinks_In_Count_Person_Overweight
"Percentage From 4 To 6 Times a Week, Consumption Of Sugar Sweetened Soft Drinks Among Pre Obese Population",Percent_From4To6TimesAWeek_ConsumptionOfSugarSweetenedSoftDrinks_In_Count_Person_PreObese
"Percentage From 4 To 6 Times a Week, Consumption Of Sugar Sweetened Soft Drinks Among Underweight Population",Percent_From4To6TimesAWeek_ConsumptionOfSugarSweetenedSoftDrinks_In_Count_Person_Underweight
"Percentage From 4 To 6 Times a Week, Consumption Of Vegetables Among Population",Percent_From4To6TimesAWeek_ConsumptionOfVegetables_In_Count_Person
"Percentage From 4 To 6 Times a Week, Consumption Of Vegetables Among Normalweight Population",Percent_From4To6TimesAWeek_ConsumptionOfVegetables_In_Count_Person_Normalweight
"Percentage From 4 To 6 Times a Week, Consumption Of Vegetables Among Obesity Population",Percent_From4To6TimesAWeek_ConsumptionOfVegetables_In_Count_Person_Obesity
"Percentage From 4 To 6 Times a Week, Consumption Of Vegetables Among Overweight Population",Percent_From4To6TimesAWeek_ConsumptionOfVegetables_In_Count_Person_Overweight
"Percentage From 4 To 6 Times a Week, Consumption Of Vegetables Among Pre Obese Population",Percent_From4To6TimesAWeek_ConsumptionOfVegetables_In_Count_Person_PreObese
"Percentage From 4 To 6 Times a Week, Consumption Of Vegetables Among Underweight Population",Percent_From4To6TimesAWeek_ConsumptionOfVegetables_In_Count_Person_Underweight
Percentage Hazardous Alcohol Consumption Among Population,Percent_HazardousAlcoholConsumption_In_Count_Person
